dataset,sample_idx,sample_id,fold,label,image_path
TCGA-PRAD,3150,ENSG00000108830,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003150.png
TCGA-PRAD,3151,ENSG00000108839,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003151.png
TCGA-PRAD,3152,ENSG00000108840,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003152.png
TCGA-PRAD,3154,ENSG00000108848,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003154.png
TCGA-PRAD,3156,ENSG00000108854,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003156.png
TCGA-PRAD,3157,ENSG00000108861,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003157.png
TCGA-PRAD,3158,ENSG00000108883,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003158.png
TCGA-PRAD,3159,ENSG00000108924,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003159.png
TCGA-PRAD,3160,ENSG00000108932,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003160.png
TCGA-PRAD,3161,ENSG00000108946,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003161.png
TCGA-PRAD,3162,ENSG00000108947,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003162.png
TCGA-PRAD,3163,ENSG00000108950,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003163.png
TCGA-PRAD,3164,ENSG00000108953,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003164.png
TCGA-PRAD,3165,ENSG00000108960,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003165.png
TCGA-PRAD,3166,ENSG00000108961,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003166.png
TCGA-PRAD,3167,ENSG00000108963,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003167.png
TCGA-PRAD,3169,ENSG00000109016,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003169.png
TCGA-PRAD,3170,ENSG00000109046,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003170.png
TCGA-PRAD,3171,ENSG00000109062,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003171.png
TCGA-PRAD,3172,ENSG00000109065,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003172.png
TCGA-PRAD,3173,ENSG00000109066,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003173.png
TCGA-PRAD,3175,ENSG00000109083,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003175.png
TCGA-PRAD,3176,ENSG00000109084,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003176.png
TCGA-PRAD,3177,ENSG00000109089,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003177.png
TCGA-PRAD,3179,ENSG00000109101,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003179.png
TCGA-PRAD,3180,ENSG00000109103,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003180.png
TCGA-PRAD,3183,ENSG00000109113,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003183.png
TCGA-PRAD,3184,ENSG00000109118,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003184.png
TCGA-PRAD,3186,ENSG00000109171,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003186.png
TCGA-PRAD,3187,ENSG00000109180,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003187.png
TCGA-PRAD,3188,ENSG00000109182,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003188.png
TCGA-PRAD,3190,ENSG00000109189,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003190.png
TCGA-PRAD,3191,ENSG00000109220,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003191.png
TCGA-PRAD,3192,ENSG00000109265,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003192.png
TCGA-PRAD,3194,ENSG00000109320,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003194.png
TCGA-PRAD,3196,ENSG00000109323,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003196.png
TCGA-PRAD,3198,ENSG00000109339,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003198.png
TCGA-PRAD,3199,ENSG00000109381,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003199.png
TCGA-PRAD,3200,ENSG00000109390,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003200.png
TCGA-PRAD,3201,ENSG00000109436,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003201.png
TCGA-PRAD,3202,ENSG00000109445,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003202.png
TCGA-PRAD,3204,ENSG00000109458,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003204.png
TCGA-PRAD,3205,ENSG00000109466,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003205.png
TCGA-PRAD,3207,ENSG00000109475,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003207.png
TCGA-PRAD,3209,ENSG00000109519,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003209.png
TCGA-PRAD,3210,ENSG00000109534,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003210.png
TCGA-PRAD,3211,ENSG00000109536,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003211.png
TCGA-PRAD,3212,ENSG00000109572,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003212.png
TCGA-PRAD,3213,ENSG00000109576,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003213.png
TCGA-PRAD,3214,ENSG00000109586,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003214.png
TCGA-PRAD,3215,ENSG00000109606,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003215.png
TCGA-PRAD,3216,ENSG00000109610,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003216.png
TCGA-PRAD,3217,ENSG00000109618,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003217.png
TCGA-PRAD,3218,ENSG00000109654,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003218.png
TCGA-PRAD,3219,ENSG00000109667,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003219.png
TCGA-PRAD,3220,ENSG00000109670,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003220.png
TCGA-PRAD,3221,ENSG00000109674,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003221.png
TCGA-PRAD,3222,ENSG00000109680,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003222.png
TCGA-PRAD,3223,ENSG00000109684,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003223.png
TCGA-PRAD,3224,ENSG00000109685,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003224.png
TCGA-PRAD,3225,ENSG00000109686,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003225.png
TCGA-PRAD,3226,ENSG00000109689,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003226.png
TCGA-PRAD,3228,ENSG00000109738,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003228.png
TCGA-PRAD,3229,ENSG00000109743,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003229.png
TCGA-PRAD,3230,ENSG00000109756,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003230.png
TCGA-PRAD,3231,ENSG00000109762,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003231.png
TCGA-PRAD,3232,ENSG00000109771,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003232.png
TCGA-PRAD,3233,ENSG00000109775,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003233.png
TCGA-PRAD,3234,ENSG00000109787,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003234.png
TCGA-PRAD,3235,ENSG00000109790,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003235.png
TCGA-PRAD,3236,ENSG00000109794,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003236.png
TCGA-PRAD,3237,ENSG00000109805,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003237.png
TCGA-PRAD,3239,ENSG00000109819,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003239.png
TCGA-PRAD,3240,ENSG00000109846,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003240.png
TCGA-PRAD,3241,ENSG00000109854,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003241.png
TCGA-PRAD,3243,ENSG00000109881,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003243.png
TCGA-PRAD,3244,ENSG00000109906,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003244.png
TCGA-PRAD,3245,ENSG00000109911,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003245.png
TCGA-PRAD,3246,ENSG00000109917,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003246.png
TCGA-PRAD,3247,ENSG00000109919,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003247.png
TCGA-PRAD,3248,ENSG00000109920,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003248.png
TCGA-PRAD,3249,ENSG00000109927,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003249.png
TCGA-PRAD,3250,ENSG00000109929,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003250.png
TCGA-PRAD,3251,ENSG00000109943,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003251.png
TCGA-PRAD,3253,ENSG00000109956,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003253.png
TCGA-PRAD,3254,ENSG00000109971,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003254.png
TCGA-PRAD,3255,ENSG00000110002,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003255.png
TCGA-PRAD,3256,ENSG00000110011,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003256.png
TCGA-PRAD,3257,ENSG00000110013,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003257.png
TCGA-PRAD,3258,ENSG00000110031,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003258.png
TCGA-PRAD,3259,ENSG00000110042,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003259.png
TCGA-PRAD,3260,ENSG00000110046,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003260.png
TCGA-PRAD,3261,ENSG00000110047,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003261.png
TCGA-PRAD,3262,ENSG00000110048,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003262.png
TCGA-PRAD,3263,ENSG00000110057,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003263.png
TCGA-PRAD,3264,ENSG00000110060,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003264.png
TCGA-PRAD,3266,ENSG00000110066,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003266.png
TCGA-PRAD,3267,ENSG00000110074,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003267.png
TCGA-PRAD,3268,ENSG00000110075,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003268.png
TCGA-PRAD,3269,ENSG00000110076,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003269.png
TCGA-PRAD,3270,ENSG00000110077,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003270.png
TCGA-PRAD,3271,ENSG00000110079,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003271.png
TCGA-PRAD,3272,ENSG00000110080,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003272.png
TCGA-PRAD,3274,ENSG00000110092,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003274.png
TCGA-PRAD,3275,ENSG00000110104,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003275.png
TCGA-PRAD,3276,ENSG00000110107,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003276.png
TCGA-PRAD,3277,ENSG00000110108,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003277.png
TCGA-PRAD,3278,ENSG00000110148,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003278.png
TCGA-PRAD,3279,ENSG00000110169,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003279.png
TCGA-PRAD,3280,ENSG00000110171,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003280.png
TCGA-PRAD,3281,ENSG00000110172,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003281.png
TCGA-PRAD,3282,ENSG00000110195,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003282.png
TCGA-PRAD,3283,ENSG00000110200,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003283.png
TCGA-PRAD,3287,ENSG00000110315,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003287.png
TCGA-PRAD,3288,ENSG00000110318,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003288.png
TCGA-PRAD,3289,ENSG00000110321,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003289.png
TCGA-PRAD,3290,ENSG00000110324,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003290.png
TCGA-PRAD,3291,ENSG00000110328,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003291.png
TCGA-PRAD,3293,ENSG00000110344,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003293.png
TCGA-PRAD,3294,ENSG00000110367,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003294.png
TCGA-PRAD,3296,ENSG00000110400,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003296.png
TCGA-PRAD,3298,ENSG00000110429,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003298.png
TCGA-PRAD,3299,ENSG00000110435,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003299.png
TCGA-PRAD,3300,ENSG00000110442,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003300.png
TCGA-PRAD,3301,ENSG00000110446,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003301.png
TCGA-PRAD,3302,ENSG00000110448,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003302.png
TCGA-PRAD,3304,ENSG00000110492,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003304.png
TCGA-PRAD,3305,ENSG00000110497,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003305.png
TCGA-PRAD,3307,ENSG00000110536,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003307.png
TCGA-PRAD,3308,ENSG00000110583,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003308.png
TCGA-PRAD,3309,ENSG00000110619,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003309.png
TCGA-PRAD,3310,ENSG00000110628,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003310.png
TCGA-PRAD,3311,ENSG00000110651,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003311.png
TCGA-PRAD,3312,ENSG00000110660,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003312.png
TCGA-PRAD,3313,ENSG00000110665,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003313.png
TCGA-PRAD,3314,ENSG00000110680,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003314.png
TCGA-PRAD,3315,ENSG00000110693,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003315.png
TCGA-PRAD,3316,ENSG00000110696,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003316.png
TCGA-PRAD,3317,ENSG00000110697,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003317.png
TCGA-PRAD,3318,ENSG00000110700,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003318.png
TCGA-PRAD,3320,ENSG00000110713,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003320.png
TCGA-PRAD,3321,ENSG00000110717,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003321.png
TCGA-PRAD,3322,ENSG00000110719,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003322.png
TCGA-PRAD,3324,ENSG00000110723,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003324.png
TCGA-PRAD,3325,ENSG00000110756,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003325.png
TCGA-PRAD,3327,ENSG00000110777,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003327.png
TCGA-PRAD,3328,ENSG00000110786,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003328.png
TCGA-PRAD,3329,ENSG00000110799,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003329.png
TCGA-PRAD,3331,ENSG00000110811,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003331.png
TCGA-PRAD,3332,ENSG00000110841,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003332.png
TCGA-PRAD,3333,ENSG00000110844,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003333.png
TCGA-PRAD,3334,ENSG00000110848,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003334.png
TCGA-PRAD,3335,ENSG00000110851,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003335.png
TCGA-PRAD,3337,ENSG00000110871,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003337.png
TCGA-PRAD,3338,ENSG00000110876,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003338.png
TCGA-PRAD,3340,ENSG00000110881,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003340.png
TCGA-PRAD,3341,ENSG00000110888,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003341.png
TCGA-PRAD,3342,ENSG00000110900,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003342.png
TCGA-PRAD,3343,ENSG00000110906,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003343.png
TCGA-PRAD,3344,ENSG00000110911,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003344.png
TCGA-PRAD,3346,ENSG00000110921,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003346.png
TCGA-PRAD,3347,ENSG00000110925,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003347.png
TCGA-PRAD,3348,ENSG00000110931,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003348.png
TCGA-PRAD,3349,ENSG00000110934,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003349.png
TCGA-PRAD,3350,ENSG00000110944,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003350.png
TCGA-PRAD,3351,ENSG00000110955,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003351.png
TCGA-PRAD,3352,ENSG00000110958,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003352.png
TCGA-PRAD,3353,ENSG00000110975,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003353.png
TCGA-PRAD,3355,ENSG00000111011,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003355.png
TCGA-PRAD,3356,ENSG00000111012,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003356.png
TCGA-PRAD,3358,ENSG00000111057,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003358.png
TCGA-PRAD,3359,ENSG00000111058,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003359.png
TCGA-PRAD,3362,ENSG00000111110,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003362.png
TCGA-PRAD,3363,ENSG00000111142,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003363.png
TCGA-PRAD,3365,ENSG00000111145,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003365.png
TCGA-PRAD,3366,ENSG00000111186,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003366.png
TCGA-PRAD,3367,ENSG00000111196,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003367.png
TCGA-PRAD,3368,ENSG00000111199,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003368.png
TCGA-PRAD,3369,ENSG00000111203,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003369.png
TCGA-PRAD,3371,ENSG00000111224,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003371.png
TCGA-PRAD,3372,ENSG00000111229,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003372.png
TCGA-PRAD,3373,ENSG00000111231,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003373.png
TCGA-PRAD,3374,ENSG00000111237,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003374.png
TCGA-PRAD,3375,ENSG00000111247,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003375.png
TCGA-PRAD,3376,ENSG00000111249,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003376.png
TCGA-PRAD,3377,ENSG00000111252,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003377.png
TCGA-PRAD,3380,ENSG00000111266,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003380.png
TCGA-PRAD,3381,ENSG00000111269,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003381.png
TCGA-PRAD,3384,ENSG00000111276,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003384.png
TCGA-PRAD,3385,ENSG00000111291,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003385.png
TCGA-PRAD,3387,ENSG00000111319,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003387.png
TCGA-PRAD,3388,ENSG00000111321,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003388.png
TCGA-PRAD,3392,ENSG00000111341,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003392.png
TCGA-PRAD,3393,ENSG00000111344,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003393.png
TCGA-PRAD,3394,ENSG00000111348,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003394.png
TCGA-PRAD,3395,ENSG00000111358,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003395.png
TCGA-PRAD,3396,ENSG00000111361,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003396.png
TCGA-PRAD,3397,ENSG00000111364,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003397.png
TCGA-PRAD,3398,ENSG00000111371,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003398.png
TCGA-PRAD,3399,ENSG00000111404,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003399.png
TCGA-PRAD,3401,ENSG00000111424,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003401.png
TCGA-PRAD,3402,ENSG00000111432,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003402.png
TCGA-PRAD,3403,ENSG00000111445,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003403.png
TCGA-PRAD,3404,ENSG00000111450,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003404.png
TCGA-PRAD,3405,ENSG00000111452,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_003405.png
TCGA-PRAD,3406,ENSG00000111481,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003406.png
TCGA-PRAD,3407,ENSG00000111490,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003407.png
TCGA-PRAD,3410,ENSG00000111554,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003410.png
TCGA-PRAD,3411,ENSG00000111581,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003411.png
TCGA-PRAD,3413,ENSG00000111602,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003413.png
TCGA-PRAD,3415,ENSG00000111615,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003415.png
TCGA-PRAD,3417,ENSG00000111640,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003417.png
TCGA-PRAD,3420,ENSG00000111647,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003420.png
TCGA-PRAD,3421,ENSG00000111652,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003421.png
TCGA-PRAD,3422,ENSG00000111653,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003422.png
TCGA-PRAD,3423,ENSG00000111664,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003423.png
TCGA-PRAD,3424,ENSG00000111665,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_003424.png
TCGA-PRAD,3425,ENSG00000111666,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_003425.png
