dataset,sample_idx,sample_id,fold,label,image_path
TCGA-LUAD,1358,ENSG00000079257,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001358.png
TCGA-LUAD,1362,ENSG00000079313,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001362.png
TCGA-LUAD,1363,ENSG00000079332,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001363.png
TCGA-LUAD,1369,ENSG00000079432,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001369.png
TCGA-LUAD,1371,ENSG00000079459,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001371.png
TCGA-LUAD,1373,ENSG00000079482,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001373.png
TCGA-LUAD,1374,ENSG00000079616,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001374.png
TCGA-LUAD,1375,ENSG00000079691,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001375.png
TCGA-LUAD,1376,ENSG00000079739,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001376.png
TCGA-LUAD,1377,ENSG00000079785,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001377.png
TCGA-LUAD,1378,ENSG00000079805,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001378.png
TCGA-LUAD,1379,ENSG00000079819,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001379.png
TCGA-LUAD,1380,ENSG00000079841,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001380.png
TCGA-LUAD,1382,ENSG00000079950,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001382.png
TCGA-LUAD,1384,ENSG00000079999,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001384.png
TCGA-LUAD,1385,ENSG00000080007,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001385.png
TCGA-LUAD,1386,ENSG00000080031,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001386.png
TCGA-LUAD,1387,ENSG00000080189,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001387.png
TCGA-LUAD,1388,ENSG00000080200,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001388.png
TCGA-LUAD,1389,ENSG00000080224,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001389.png
TCGA-LUAD,1390,ENSG00000080293,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001390.png
TCGA-LUAD,1391,ENSG00000080298,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001391.png
TCGA-LUAD,1392,ENSG00000080345,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001392.png
TCGA-LUAD,1394,ENSG00000080493,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001394.png
TCGA-LUAD,1395,ENSG00000080503,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001395.png
TCGA-LUAD,1396,ENSG00000080546,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001396.png
TCGA-LUAD,1397,ENSG00000080561,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001397.png
TCGA-LUAD,1398,ENSG00000080572,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001398.png
TCGA-LUAD,1399,ENSG00000080573,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001399.png
TCGA-LUAD,1400,ENSG00000080603,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001400.png
TCGA-LUAD,1401,ENSG00000080608,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001401.png
TCGA-LUAD,1403,ENSG00000080644,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001403.png
TCGA-LUAD,1404,ENSG00000080709,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001404.png
TCGA-LUAD,1405,ENSG00000080802,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001405.png
TCGA-LUAD,1406,ENSG00000080815,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001406.png
TCGA-LUAD,1407,ENSG00000080819,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001407.png
TCGA-LUAD,1409,ENSG00000080823,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001409.png
TCGA-LUAD,1410,ENSG00000080824,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001410.png
TCGA-LUAD,1411,ENSG00000080839,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001411.png
TCGA-LUAD,1412,ENSG00000080845,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001412.png
TCGA-LUAD,1414,ENSG00000080947,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001414.png
TCGA-LUAD,1415,ENSG00000080986,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001415.png
TCGA-LUAD,1416,ENSG00000081014,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001416.png
TCGA-LUAD,1417,ENSG00000081019,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001417.png
TCGA-LUAD,1423,ENSG00000081154,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001423.png
TCGA-LUAD,1424,ENSG00000081177,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001424.png
TCGA-LUAD,1425,ENSG00000081181,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001425.png
TCGA-LUAD,1426,ENSG00000081189,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001426.png
TCGA-LUAD,1427,ENSG00000081237,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001427.png
TCGA-LUAD,1429,ENSG00000081307,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001429.png
TCGA-LUAD,1430,ENSG00000081320,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001430.png
TCGA-LUAD,1433,ENSG00000081479,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001433.png
TCGA-LUAD,1434,ENSG00000081665,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001434.png
TCGA-LUAD,1435,ENSG00000081692,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001435.png
TCGA-LUAD,1436,ENSG00000081721,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001436.png
TCGA-LUAD,1437,ENSG00000081760,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001437.png
TCGA-LUAD,1438,ENSG00000081791,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001438.png
TCGA-LUAD,1439,ENSG00000081803,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001439.png
TCGA-LUAD,1440,ENSG00000081818,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001440.png
TCGA-LUAD,1441,ENSG00000081842,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001441.png
TCGA-LUAD,1442,ENSG00000081853,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001442.png
TCGA-LUAD,1443,ENSG00000081870,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001443.png
TCGA-LUAD,1444,ENSG00000081913,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001444.png
TCGA-LUAD,1445,ENSG00000081923,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001445.png
TCGA-LUAD,1447,ENSG00000082014,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001447.png
TCGA-LUAD,1448,ENSG00000082068,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001448.png
TCGA-LUAD,1449,ENSG00000082074,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001449.png
TCGA-LUAD,1450,ENSG00000082146,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001450.png
TCGA-LUAD,1451,ENSG00000082153,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001451.png
TCGA-LUAD,1454,ENSG00000082212,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001454.png
TCGA-LUAD,1455,ENSG00000082213,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001455.png
TCGA-LUAD,1456,ENSG00000082258,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001456.png
TCGA-LUAD,1459,ENSG00000082438,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001459.png
TCGA-LUAD,1462,ENSG00000082497,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001462.png
TCGA-LUAD,1463,ENSG00000082512,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001463.png
TCGA-LUAD,1464,ENSG00000082515,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001464.png
TCGA-LUAD,1466,ENSG00000082556,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001466.png
TCGA-LUAD,1467,ENSG00000082641,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001467.png
TCGA-LUAD,1468,ENSG00000082684,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001468.png
TCGA-LUAD,1470,ENSG00000082781,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001470.png
TCGA-LUAD,1471,ENSG00000082805,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001471.png
TCGA-LUAD,1472,ENSG00000082898,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001472.png
TCGA-LUAD,1473,ENSG00000082996,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001473.png
TCGA-LUAD,1474,ENSG00000083093,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001474.png
TCGA-LUAD,1476,ENSG00000083099,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001476.png
TCGA-LUAD,1478,ENSG00000083168,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001478.png
TCGA-LUAD,1481,ENSG00000083307,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001481.png
TCGA-LUAD,1482,ENSG00000083312,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001482.png
TCGA-LUAD,1483,ENSG00000083444,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001483.png
TCGA-LUAD,1484,ENSG00000083454,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001484.png
TCGA-LUAD,1485,ENSG00000083457,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001485.png
TCGA-LUAD,1486,ENSG00000083520,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001486.png
TCGA-LUAD,1487,ENSG00000083535,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001487.png
TCGA-LUAD,1488,ENSG00000083544,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001488.png
TCGA-LUAD,1489,ENSG00000083635,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001489.png
TCGA-LUAD,1491,ENSG00000083720,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001491.png
TCGA-LUAD,1492,ENSG00000083750,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001492.png
TCGA-LUAD,1496,ENSG00000083812,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001496.png
TCGA-LUAD,1498,ENSG00000083817,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001498.png
TCGA-LUAD,1499,ENSG00000083828,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001499.png
TCGA-LUAD,1500,ENSG00000083838,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001500.png
TCGA-LUAD,1501,ENSG00000083844,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001501.png
TCGA-LUAD,1502,ENSG00000083845,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001502.png
TCGA-LUAD,1503,ENSG00000083857,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001503.png
TCGA-LUAD,1504,ENSG00000083896,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001504.png
TCGA-LUAD,1506,ENSG00000084070,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001506.png
TCGA-LUAD,1507,ENSG00000084072,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001507.png
TCGA-LUAD,1508,ENSG00000084073,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001508.png
TCGA-LUAD,1512,ENSG00000084110,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001512.png
TCGA-LUAD,1513,ENSG00000084112,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001513.png
TCGA-LUAD,1514,ENSG00000084207,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001514.png
TCGA-LUAD,1515,ENSG00000084234,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001515.png
TCGA-LUAD,1516,ENSG00000084444,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001516.png
TCGA-LUAD,1518,ENSG00000084463,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001518.png
TCGA-LUAD,1519,ENSG00000084623,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001519.png
TCGA-LUAD,1520,ENSG00000084628,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001520.png
TCGA-LUAD,1522,ENSG00000084652,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001522.png
TCGA-LUAD,1524,ENSG00000084676,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001524.png
TCGA-LUAD,1526,ENSG00000084710,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001526.png
TCGA-LUAD,1527,ENSG00000084731,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001527.png
TCGA-LUAD,1528,ENSG00000084733,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001528.png
TCGA-LUAD,1529,ENSG00000084734,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001529.png
TCGA-LUAD,1530,ENSG00000084754,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001530.png
TCGA-LUAD,1531,ENSG00000084764,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001531.png
TCGA-LUAD,1533,ENSG00000085063,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001533.png
TCGA-LUAD,1534,ENSG00000085117,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001534.png
TCGA-LUAD,1535,ENSG00000085185,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001535.png
TCGA-LUAD,1536,ENSG00000085224,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001536.png
TCGA-LUAD,1537,ENSG00000085231,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001537.png
TCGA-LUAD,1538,ENSG00000085265,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001538.png
TCGA-LUAD,1539,ENSG00000085274,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001539.png
TCGA-LUAD,1541,ENSG00000085365,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001541.png
TCGA-LUAD,1542,ENSG00000085377,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001542.png
TCGA-LUAD,1543,ENSG00000085382,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001543.png
TCGA-LUAD,1544,ENSG00000085415,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001544.png
TCGA-LUAD,1546,ENSG00000085449,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001546.png
TCGA-LUAD,1547,ENSG00000085465,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001547.png
TCGA-LUAD,1548,ENSG00000085491,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001548.png
TCGA-LUAD,1549,ENSG00000085511,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001549.png
TCGA-LUAD,1550,ENSG00000085514,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001550.png
TCGA-LUAD,1551,ENSG00000085552,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001551.png
TCGA-LUAD,1553,ENSG00000085644,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001553.png
TCGA-LUAD,1554,ENSG00000085662,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001554.png
TCGA-LUAD,1555,ENSG00000085719,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001555.png
TCGA-LUAD,1556,ENSG00000085721,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001556.png
TCGA-LUAD,1557,ENSG00000085733,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001557.png
TCGA-LUAD,1558,ENSG00000085741,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001558.png
TCGA-LUAD,1559,ENSG00000085760,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001559.png
TCGA-LUAD,1560,ENSG00000085788,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001560.png
TCGA-LUAD,1561,ENSG00000085831,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001561.png
TCGA-LUAD,1562,ENSG00000085832,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001562.png
TCGA-LUAD,1563,ENSG00000085840,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001563.png
TCGA-LUAD,1564,ENSG00000085871,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001564.png
TCGA-LUAD,1565,ENSG00000085872,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001565.png
TCGA-LUAD,1566,ENSG00000085978,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001566.png
TCGA-LUAD,1567,ENSG00000085982,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001567.png
TCGA-LUAD,1568,ENSG00000085998,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001568.png
TCGA-LUAD,1571,ENSG00000086061,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001571.png
TCGA-LUAD,1573,ENSG00000086065,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001573.png
TCGA-LUAD,1575,ENSG00000086159,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001575.png
TCGA-LUAD,1577,ENSG00000086200,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001577.png
TCGA-LUAD,1578,ENSG00000086205,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001578.png
TCGA-LUAD,1579,ENSG00000086232,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001579.png
TCGA-LUAD,1580,ENSG00000086289,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001580.png
TCGA-LUAD,1581,ENSG00000086300,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001581.png
TCGA-LUAD,1582,ENSG00000086475,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001582.png
TCGA-LUAD,1583,ENSG00000086504,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001583.png
TCGA-LUAD,1584,ENSG00000086544,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001584.png
TCGA-LUAD,1585,ENSG00000086548,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001585.png
TCGA-LUAD,1586,ENSG00000086570,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001586.png
TCGA-LUAD,1587,ENSG00000086589,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001587.png
TCGA-LUAD,1588,ENSG00000086598,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001588.png
TCGA-LUAD,1590,ENSG00000086666,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001590.png
TCGA-LUAD,1591,ENSG00000086696,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001591.png
TCGA-LUAD,1593,ENSG00000086717,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001593.png
TCGA-LUAD,1594,ENSG00000086730,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001594.png
TCGA-LUAD,1595,ENSG00000086758,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001595.png
TCGA-LUAD,1596,ENSG00000086827,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001596.png
TCGA-LUAD,1597,ENSG00000086848,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001597.png
TCGA-LUAD,1598,ENSG00000086967,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001598.png
TCGA-LUAD,1599,ENSG00000086991,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001599.png
TCGA-LUAD,1601,ENSG00000087053,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001601.png
TCGA-LUAD,1602,ENSG00000087074,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001602.png
TCGA-LUAD,1603,ENSG00000087076,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001603.png
TCGA-LUAD,1604,ENSG00000087077,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001604.png
TCGA-LUAD,1605,ENSG00000087085,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001605.png
TCGA-LUAD,1606,ENSG00000087086,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001606.png
TCGA-LUAD,1607,ENSG00000087087,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001607.png
TCGA-LUAD,1609,ENSG00000087095,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001609.png
TCGA-LUAD,1610,ENSG00000087111,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001610.png
TCGA-LUAD,1611,ENSG00000087116,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001611.png
TCGA-LUAD,1612,ENSG00000087128,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001612.png
TCGA-LUAD,1613,ENSG00000087152,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001613.png
TCGA-LUAD,1614,ENSG00000087157,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001614.png
TCGA-LUAD,1616,ENSG00000087206,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001616.png
TCGA-LUAD,1617,ENSG00000087237,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001617.png
TCGA-LUAD,1620,ENSG00000087253,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001620.png
TCGA-LUAD,1621,ENSG00000087258,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001621.png
TCGA-LUAD,1622,ENSG00000087263,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001622.png
TCGA-LUAD,1623,ENSG00000087266,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001623.png
TCGA-LUAD,1624,ENSG00000087269,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001624.png
TCGA-LUAD,1625,ENSG00000087274,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001625.png
TCGA-LUAD,1628,ENSG00000087302,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001628.png
TCGA-LUAD,1629,ENSG00000087303,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001629.png
TCGA-LUAD,1631,ENSG00000087365,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001631.png
TCGA-LUAD,1632,ENSG00000087448,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001632.png
TCGA-LUAD,1633,ENSG00000087460,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001633.png
TCGA-LUAD,1634,ENSG00000087470,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001634.png
TCGA-LUAD,1635,ENSG00000087494,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001635.png
TCGA-LUAD,1636,ENSG00000087495,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001636.png
TCGA-LUAD,1637,ENSG00000087502,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001637.png
TCGA-LUAD,1639,ENSG00000087586,2,1,datasets/HACNet_images/TCGA-LUAD/fold_2/class_1/sample_001639.png
TCGA-LUAD,1640,ENSG00000087589,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001640.png
TCGA-LUAD,1642,ENSG00000087884,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001642.png
TCGA-LUAD,1643,ENSG00000087903,2,0,datasets/HACNet_images/TCGA-LUAD/fold_2/class_0/sample_001643.png
TCGA-LUAD,1644,ENSG00000087995,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001644.png
TCGA-LUAD,1647,ENSG00000088038,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001647.png
TCGA-LUAD,1650,ENSG00000088247,2,2,datasets/HACNet_images/TCGA-LUAD/fold_2/class_2/sample_001650.png
