dataset,sample_idx,sample_id,fold,label,image_path
TCGA-KIRC,13910,ENSG00000197603,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013910.png
TCGA-KIRC,13911,ENSG00000197608,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013911.png
TCGA-KIRC,13912,ENSG00000197614,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013912.png
TCGA-KIRC,13913,ENSG00000197619,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013913.png
TCGA-KIRC,13914,ENSG00000197620,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013914.png
TCGA-KIRC,13915,ENSG00000197622,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013915.png
TCGA-KIRC,13916,ENSG00000197629,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013916.png
TCGA-KIRC,13917,ENSG00000197635,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013917.png
TCGA-KIRC,13918,ENSG00000197646,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013918.png
TCGA-KIRC,13920,ENSG00000197653,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013920.png
TCGA-KIRC,13921,ENSG00000197658,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013921.png
TCGA-KIRC,13922,ENSG00000197670,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013922.png
TCGA-KIRC,13924,ENSG00000197696,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013924.png
TCGA-KIRC,13925,ENSG00000197702,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013925.png
TCGA-KIRC,13926,ENSG00000197705,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013926.png
TCGA-KIRC,13927,ENSG00000197712,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013927.png
TCGA-KIRC,13928,ENSG00000197713,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013928.png
TCGA-KIRC,13929,ENSG00000197714,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013929.png
TCGA-KIRC,13931,ENSG00000197724,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013931.png
TCGA-KIRC,13932,ENSG00000197728,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013932.png
TCGA-KIRC,13933,ENSG00000197744,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013933.png
TCGA-KIRC,13934,ENSG00000197746,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013934.png
TCGA-KIRC,13935,ENSG00000197747,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013935.png
TCGA-KIRC,13936,ENSG00000197748,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013936.png
TCGA-KIRC,13937,ENSG00000197753,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013937.png
TCGA-KIRC,13938,ENSG00000197756,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013938.png
TCGA-KIRC,13939,ENSG00000197757,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013939.png
TCGA-KIRC,13940,ENSG00000197763,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013940.png
TCGA-KIRC,13941,ENSG00000197766,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013941.png
TCGA-KIRC,13942,ENSG00000197768,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013942.png
TCGA-KIRC,13943,ENSG00000197769,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013943.png
TCGA-KIRC,13945,ENSG00000197774,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013945.png
TCGA-KIRC,13946,ENSG00000197776,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013946.png
TCGA-KIRC,13947,ENSG00000197779,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013947.png
TCGA-KIRC,13948,ENSG00000197780,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013948.png
TCGA-KIRC,13951,ENSG00000197798,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013951.png
TCGA-KIRC,13952,ENSG00000197808,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013952.png
TCGA-KIRC,13953,ENSG00000197813,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013953.png
TCGA-KIRC,13954,ENSG00000197815,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013954.png
TCGA-KIRC,13955,ENSG00000197816,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013955.png
TCGA-KIRC,13956,ENSG00000197818,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013956.png
TCGA-KIRC,13957,ENSG00000197822,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013957.png
TCGA-KIRC,13958,ENSG00000197837,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013958.png
TCGA-KIRC,13959,ENSG00000197841,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013959.png
TCGA-KIRC,13960,ENSG00000197852,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013960.png
TCGA-KIRC,13961,ENSG00000197857,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013961.png
TCGA-KIRC,13962,ENSG00000197858,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013962.png
TCGA-KIRC,13963,ENSG00000197859,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013963.png
TCGA-KIRC,13964,ENSG00000197860,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013964.png
TCGA-KIRC,13965,ENSG00000197863,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013965.png
TCGA-KIRC,13966,ENSG00000197872,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013966.png
TCGA-KIRC,13967,ENSG00000197879,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013967.png
TCGA-KIRC,13971,ENSG00000197893,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013971.png
TCGA-KIRC,13972,ENSG00000197894,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013972.png
TCGA-KIRC,13973,ENSG00000197901,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013973.png
TCGA-KIRC,13974,ENSG00000197903,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013974.png
TCGA-KIRC,13975,ENSG00000197905,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013975.png
TCGA-KIRC,13976,ENSG00000197912,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013976.png
TCGA-KIRC,13977,ENSG00000197915,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013977.png
TCGA-KIRC,13978,ENSG00000197927,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013978.png
TCGA-KIRC,13979,ENSG00000197928,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013979.png
TCGA-KIRC,13980,ENSG00000197930,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013980.png
TCGA-KIRC,13981,ENSG00000197933,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013981.png
TCGA-KIRC,13982,ENSG00000197935,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013982.png
TCGA-KIRC,13983,ENSG00000197937,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013983.png
TCGA-KIRC,13984,ENSG00000197943,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013984.png
TCGA-KIRC,13985,ENSG00000197948,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013985.png
TCGA-KIRC,13986,ENSG00000197951,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013986.png
TCGA-KIRC,13987,ENSG00000197956,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013987.png
TCGA-KIRC,13988,ENSG00000197958,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013988.png
TCGA-KIRC,13989,ENSG00000197959,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_013989.png
TCGA-KIRC,13990,ENSG00000197961,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013990.png
TCGA-KIRC,13991,ENSG00000197965,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013991.png
TCGA-KIRC,13992,ENSG00000197969,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013992.png
TCGA-KIRC,13993,ENSG00000197971,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013993.png
TCGA-KIRC,13994,ENSG00000197976,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013994.png
TCGA-KIRC,13996,ENSG00000197978,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_013996.png
TCGA-KIRC,13997,ENSG00000197980,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013997.png
TCGA-KIRC,13998,ENSG00000197982,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_013998.png
TCGA-KIRC,14000,ENSG00000197992,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014000.png
TCGA-KIRC,14001,ENSG00000198000,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014001.png
TCGA-KIRC,14003,ENSG00000198003,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014003.png
TCGA-KIRC,14004,ENSG00000198010,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014004.png
TCGA-KIRC,14006,ENSG00000198018,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014006.png
TCGA-KIRC,14007,ENSG00000198019,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014007.png
TCGA-KIRC,14008,ENSG00000198026,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014008.png
TCGA-KIRC,14009,ENSG00000198034,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014009.png
TCGA-KIRC,14010,ENSG00000198039,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014010.png
TCGA-KIRC,14011,ENSG00000198040,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014011.png
TCGA-KIRC,14012,ENSG00000198042,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014012.png
TCGA-KIRC,14013,ENSG00000198046,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014013.png
TCGA-KIRC,14014,ENSG00000198049,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014014.png
TCGA-KIRC,14015,ENSG00000198053,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014015.png
TCGA-KIRC,14016,ENSG00000198055,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014016.png
TCGA-KIRC,14017,ENSG00000198056,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014017.png
TCGA-KIRC,14018,ENSG00000198060,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014018.png
TCGA-KIRC,14019,ENSG00000198074,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014019.png
TCGA-KIRC,14021,ENSG00000198081,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014021.png
TCGA-KIRC,14022,ENSG00000198087,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014022.png
TCGA-KIRC,14023,ENSG00000198088,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014023.png
TCGA-KIRC,14024,ENSG00000198089,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014024.png
TCGA-KIRC,14025,ENSG00000198093,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014025.png
TCGA-KIRC,14027,ENSG00000198108,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014027.png
TCGA-KIRC,14028,ENSG00000198113,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014028.png
TCGA-KIRC,14029,ENSG00000198121,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014029.png
TCGA-KIRC,14030,ENSG00000198130,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014030.png
TCGA-KIRC,14031,ENSG00000198131,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014031.png
TCGA-KIRC,14032,ENSG00000198133,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014032.png
TCGA-KIRC,14034,ENSG00000198146,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014034.png
TCGA-KIRC,14035,ENSG00000198155,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014035.png
TCGA-KIRC,14036,ENSG00000198157,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014036.png
TCGA-KIRC,14038,ENSG00000198162,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014038.png
TCGA-KIRC,14039,ENSG00000198168,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014039.png
TCGA-KIRC,14040,ENSG00000198169,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014040.png
TCGA-KIRC,14041,ENSG00000198171,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014041.png
TCGA-KIRC,14043,ENSG00000198182,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014043.png
TCGA-KIRC,14044,ENSG00000198185,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014044.png
TCGA-KIRC,14045,ENSG00000198189,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014045.png
TCGA-KIRC,14046,ENSG00000198198,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014046.png
TCGA-KIRC,14049,ENSG00000198208,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014049.png
TCGA-KIRC,14050,ENSG00000198216,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014050.png
TCGA-KIRC,14051,ENSG00000198218,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014051.png
TCGA-KIRC,14052,ENSG00000198221,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014052.png
TCGA-KIRC,14053,ENSG00000198223,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014053.png
TCGA-KIRC,14054,ENSG00000198231,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014054.png
TCGA-KIRC,14056,ENSG00000198246,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014056.png
TCGA-KIRC,14057,ENSG00000198252,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014057.png
TCGA-KIRC,14058,ENSG00000198258,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014058.png
TCGA-KIRC,14059,ENSG00000198265,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014059.png
TCGA-KIRC,14060,ENSG00000198270,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014060.png
TCGA-KIRC,14061,ENSG00000198276,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014061.png
TCGA-KIRC,14062,ENSG00000198277,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014062.png
TCGA-KIRC,14063,ENSG00000198286,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014063.png
TCGA-KIRC,14064,ENSG00000198298,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014064.png
TCGA-KIRC,14065,ENSG00000198300,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014065.png
TCGA-KIRC,14066,ENSG00000198301,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014066.png
TCGA-KIRC,14068,ENSG00000198324,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014068.png
TCGA-KIRC,14069,ENSG00000198331,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014069.png
TCGA-KIRC,14070,ENSG00000198336,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014070.png
TCGA-KIRC,14071,ENSG00000198342,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014071.png
TCGA-KIRC,14075,ENSG00000198356,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014075.png
TCGA-KIRC,14077,ENSG00000198369,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014077.png
TCGA-KIRC,14080,ENSG00000198382,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014080.png
TCGA-KIRC,14082,ENSG00000198398,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014082.png
TCGA-KIRC,14084,ENSG00000198400,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014084.png
TCGA-KIRC,14085,ENSG00000198408,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014085.png
TCGA-KIRC,14086,ENSG00000198416,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014086.png
TCGA-KIRC,14089,ENSG00000198429,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014089.png
TCGA-KIRC,14090,ENSG00000198431,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014090.png
TCGA-KIRC,14091,ENSG00000198435,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014091.png
TCGA-KIRC,14092,ENSG00000198440,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014092.png
TCGA-KIRC,14093,ENSG00000198453,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014093.png
TCGA-KIRC,14094,ENSG00000198455,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014094.png
TCGA-KIRC,14095,ENSG00000198464,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014095.png
TCGA-KIRC,14096,ENSG00000198466,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014096.png
TCGA-KIRC,14097,ENSG00000198467,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014097.png
TCGA-KIRC,14098,ENSG00000198468,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014098.png
TCGA-KIRC,14099,ENSG00000198478,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014099.png
TCGA-KIRC,14100,ENSG00000198482,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014100.png
TCGA-KIRC,14101,ENSG00000198483,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014101.png
TCGA-KIRC,14102,ENSG00000198492,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014102.png
TCGA-KIRC,14104,ENSG00000198498,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014104.png
TCGA-KIRC,14105,ENSG00000198502,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014105.png
TCGA-KIRC,14106,ENSG00000198513,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014106.png
TCGA-KIRC,14107,ENSG00000198515,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014107.png
TCGA-KIRC,14108,ENSG00000198517,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014108.png
TCGA-KIRC,14109,ENSG00000198520,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014109.png
TCGA-KIRC,14110,ENSG00000198521,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014110.png
TCGA-KIRC,14111,ENSG00000198522,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014111.png
TCGA-KIRC,14114,ENSG00000198538,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014114.png
TCGA-KIRC,14115,ENSG00000198542,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014115.png
TCGA-KIRC,14116,ENSG00000198546,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014116.png
TCGA-KIRC,14117,ENSG00000198551,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014117.png
TCGA-KIRC,14118,ENSG00000198554,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014118.png
TCGA-KIRC,14119,ENSG00000198556,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014119.png
TCGA-KIRC,14120,ENSG00000198561,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014120.png
TCGA-KIRC,14121,ENSG00000198563,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014121.png
TCGA-KIRC,14122,ENSG00000198569,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014122.png
TCGA-KIRC,14123,ENSG00000198574,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014123.png
TCGA-KIRC,14126,ENSG00000198586,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014126.png
TCGA-KIRC,14127,ENSG00000198589,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014127.png
TCGA-KIRC,14129,ENSG00000198598,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014129.png
TCGA-KIRC,14131,ENSG00000198612,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014131.png
TCGA-KIRC,14132,ENSG00000198618,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014132.png
TCGA-KIRC,14133,ENSG00000198624,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014133.png
TCGA-KIRC,14134,ENSG00000198625,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014134.png
TCGA-KIRC,14135,ENSG00000198626,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014135.png
TCGA-KIRC,14137,ENSG00000198646,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014137.png
TCGA-KIRC,14138,ENSG00000198648,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014138.png
TCGA-KIRC,14139,ENSG00000198663,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014139.png
TCGA-KIRC,14140,ENSG00000198668,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014140.png
TCGA-KIRC,14142,ENSG00000198677,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014142.png
TCGA-KIRC,14145,ENSG00000198689,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014145.png
TCGA-KIRC,14147,ENSG00000198691,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014147.png
TCGA-KIRC,14150,ENSG00000198700,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014150.png
TCGA-KIRC,14151,ENSG00000198707,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014151.png
TCGA-KIRC,14152,ENSG00000198711,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014152.png
TCGA-KIRC,14153,ENSG00000198712,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014153.png
TCGA-KIRC,14154,ENSG00000198715,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014154.png
TCGA-KIRC,14156,ENSG00000198719,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014156.png
TCGA-KIRC,14159,ENSG00000198722,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014159.png
TCGA-KIRC,14162,ENSG00000198729,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014162.png
TCGA-KIRC,14165,ENSG00000198734,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014165.png
TCGA-KIRC,14166,ENSG00000198736,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014166.png
TCGA-KIRC,14167,ENSG00000198740,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014167.png
TCGA-KIRC,14168,ENSG00000198742,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014168.png
TCGA-KIRC,14169,ENSG00000198743,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014169.png
TCGA-KIRC,14170,ENSG00000198744,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014170.png
TCGA-KIRC,14172,ENSG00000198752,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014172.png
TCGA-KIRC,14174,ENSG00000198755,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014174.png
TCGA-KIRC,14175,ENSG00000198756,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014175.png
TCGA-KIRC,14176,ENSG00000198758,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014176.png
TCGA-KIRC,14177,ENSG00000198759,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014177.png
TCGA-KIRC,14178,ENSG00000198763,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014178.png
TCGA-KIRC,14179,ENSG00000198768,1,2,datasets/HACNet_images/TCGA-KIRC/fold_1/class_2/sample_014179.png
TCGA-KIRC,14180,ENSG00000198771,1,1,datasets/HACNet_images/TCGA-KIRC/fold_1/class_1/sample_014180.png
TCGA-KIRC,14181,ENSG00000198774,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014181.png
TCGA-KIRC,14182,ENSG00000198780,1,0,datasets/HACNet_images/TCGA-KIRC/fold_1/class_0/sample_014182.png
